POINT_ID	SLOPE	NORTHIN_M	EASTING_M	SRTM_M	NGDC_M	LAT	LON	COWCOD 
15825	upper slope	1076000	143500	-611	-631	41.61783	-124.55744	
15826	upper slope	1076000	145500	-535	-507	41.61845	-124.53348	
15827	upper slope	1076000	147500	-363	-390	41.61906	-124.50951	
15828	upper slope	1076000	149500	-248	-278	41.61966	-124.48554	
15829	shelf	1076000	151500	-186	-181	41.62026	-124.46158	
15830	shelf	1076000	153500	-136	-134	41.62086	-124.43761	
15831	shelf	1076000	155500	-124	-119	41.62145	-124.41364	
15832	shelf	1076000	157500	-102	-103	41.62203	-124.38967	
15833	shelf	1076000	159500	-90	-94	41.62261	-124.36570	
15834	shelf	1076000	161500	-77	-80	41.62318	-124.34173	
15835	shelf	1076000	163500	-66	-68	41.62375	-124.31776	
15836	shelf	1076000	165500	-57	-57	41.62432	-124.29379	
15837	shelf	1076000	167500	-49	-50	41.62488	-124.26981	
15838	shelf	1076000	169500	-46	-47	41.62543	-124.24584	
15839	shelf	1076000	171500	-43	-42	41.62598	-124.22186	
15840	shelf	1076000	173500	-39	-39	41.62653	-124.19789	
15841	shelf	1076000	175500	-37	-37	41.62707	-124.17391	
15842	shelf	1076000	177500	-30	-32	41.62760	-124.14994	
15843	shelf	1076000	179500	-5	-3	41.62813	-124.12596	
15764	lower slope	1078000	101500	-1502	-1563	41.62175	-125.06149	
15765	upper slope	1078000	103500	-1318	-1306	41.62247	-125.03753	
15766	upper slope	1078000	105500	-1173	-1096	41.62318	-125.01358	
15767	upper slope	1078000	107500	-1018	-1021	41.62389	-124.98962	
15768	upper slope	1078000	109500	-1062	-1041	41.62460	-124.96566	
15769	upper slope	1078000	111500	-1012	-1027	41.62530	-124.94171	
15770	upper slope	1078000	113500	-984	-973	41.62599	-124.91775	
15771	upper slope	1078000	115500	-948	-947	41.62668	-124.89379	
15772	upper slope	1078000	117500	-884	-879	41.62737	-124.86983	
15773	upper slope	1078000	119500	-877	-868	41.62805	-124.84586	
15774	upper slope	1078000	121500	-885	-884	41.62872	-124.82190	
15775	upper slope	1078000	123500	-879	-884	41.62939	-124.79794	
15776	upper slope	1078000	125500	-883	-874	41.63006	-124.77398	
15777	upper slope	1078000	127500	-873	-871	41.63072	-124.75001	
15778	upper slope	1078000	129500	-866	-867	41.63137	-124.72604	
15779	upper slope	1078000	131500	-875	-856	41.63202	-124.70208	
15780	upper slope	1078000	133500	-842	-840	41.63267	-124.67811	
15781	upper slope	1078000	135500	-817	-810	41.63331	-124.65414	
15782	upper slope	1078000	137500	-767	-779	41.63394	-124.63017	
15783	upper slope	1078000	139500	-739	-739	41.63457	-124.60621	
15784	upper slope	1078000	141500	-689	-696	41.63520	-124.58224	
15785	upper slope	1078000	143500	-637	-623	41.63582	-124.55826	
15786	upper slope	1078000	145500	-525	-506	41.63643	-124.53429	
15787	upper slope	1078000	147500	-358	-392	41.63704	-124.51032	
15788	upper slope	1078000	149500	-232	-265	41.63765	-124.48635	
15789	shelf	1078000	151500	-182	-182	41.63825	-124.46237	
15790	shelf	1078000	153500	-137	-139	41.63884	-124.43840	
15791	shelf	1078000	155500	-123	-116	41.63943	-124.41442	
15792	shelf	1078000	157500	-101	-102	41.64002	-124.39045	
15793	shelf	1078000	159500	-89	-90	41.64060	-124.36647	
15794	shelf	1078000	161500	-75	-76	41.64117	-124.34249	
15795	shelf	1078000	163500	-68	-65	41.64174	-124.31851	
15796	shelf	1078000	165500	-56	-59	41.64231	-124.29454	
15797	shelf	1078000	167500	-49	-52	41.64287	-124.27056	
15798	shelf	1078000	169500	-46	-48	41.64342	-124.24658	
15799	shelf	1078000	171500	-43	-43	41.64397	-124.22259	
15800	shelf	1078000	173500	-41	-40	41.64452	-124.19861	
15801	shelf	1078000	175500	-36	-37	41.64506	-124.17463	
15802	shelf	1078000	177500	-24	-30	41.64559	-124.15065	
15803	shelf	1078000	179500	-9999	0	41.64612	-124.12666	
15725	lower slope	1080000	101500	-1496	-1464	41.63972	-125.06245	
15726	upper slope	1080000	103500	-1286	-1323	41.64044	-125.03849	
15727	upper slope	1080000	105500	-1045	-1037	41.64116	-125.01453	
15728	upper slope	1080000	107500	-998	-1000	41.64187	-124.99056	
15729	upper slope	1080000	109500	-959	-967	41.64257	-124.96660	
15730	upper slope	1080000	111500	-962	-964	41.64327	-124.94264	
15731	upper slope	1080000	113500	-957	-965	41.64397	-124.91867	
15732	upper slope	1080000	115500	-822	-941	41.64466	-124.89470	
15733	upper slope	1080000	117500	-803	-867	41.64535	-124.87074	
15734	upper slope	1080000	119500	-891	-889	41.64603	-124.84677	
15735	upper slope	1080000	121500	-884	-884	41.64670	-124.82280	
15736	upper slope	1080000	123500	-869	-879	41.64737	-124.79883	
15737	upper slope	1080000	125500	-863	-864	41.64804	-124.77486	
15738	upper slope	1080000	127500	-861	-861	41.64870	-124.75089	
15739	upper slope	1080000	129500	-846	-855	41.64935	-124.72691	
15740	upper slope	1080000	131500	-845	-842	41.65000	-124.70294	
15741	upper slope	1080000	133500	-816	-822	41.65065	-124.67897	
15742	upper slope	1080000	135500	-798	-793	41.65129	-124.65499	
15743	upper slope	1080000	137500	-749	-767	41.65192	-124.63102	
15744	upper slope	1080000	139500	-718	-727	41.65255	-124.60704	
15745	upper slope	1080000	141500	-662	-676	41.65318	-124.58307	
15746	upper slope	1080000	143500	-612	-606	41.65380	-124.55909	
15747	upper slope	1080000	145500	-518	-509	41.65441	-124.53511	
15748	upper slope	1080000	147500	-363	-402	41.65502	-124.51113	
15749	upper slope	1080000	149500	-249	-255	41.65563	-124.48715	
15750	shelf	1080000	151500	-175	-183	41.65623	-124.46317	
15751	shelf	1080000	153500	-140	-138	41.65683	-124.43919	
15752	shelf	1080000	155500	-123	-117	41.65742	-124.41521	
15753	shelf	1080000	157500	-102	-103	41.65800	-124.39122	
15754	shelf	1080000	159500	-87	-91	41.65858	-124.36724	
15755	shelf	1080000	161500	-81	-78	41.65916	-124.34326	
15756	shelf	1080000	163500	-65	-67	41.65973	-124.31927	
15757	shelf	1080000	165500	-60	-59	41.66029	-124.29529	
15758	shelf	1080000	167500	-52	-54	41.66085	-124.27130	
15759	shelf	1080000	169500	-48	-51	41.66141	-124.24731	
15760	shelf	1080000	171500	-44	-44	41.66196	-124.22332	
15761	shelf	1080000	173500	-40	-41	41.66250	-124.19934	
15762	shelf	1080000	175500	-33	-29	41.66304	-124.17535	
15763	shelf	1080000	177500	-21	-6	41.66358	-124.15136	
15686	lower slope	1082000	101500	-1458	-1440	41.65770	-125.06341	
15687	upper slope	1082000	103500	-1295	-1364	41.65842	-125.03945	
15688	upper slope	1082000	105500	-1081	-1069	41.65913	-125.01548	
15689	upper slope	1082000	107500	-1058	-1053	41.65985	-124.99151	
15690	upper slope	1082000	109500	-975	-969	41.66055	-124.96754	
15691	upper slope	1082000	111500	-959	-963	41.66125	-124.94357	
15692	upper slope	1082000	113500	-958	-955	41.66195	-124.91959	
15693	upper slope	1082000	115500	-743	-763	41.66264	-124.89562	
15694	upper slope	1082000	117500	-719	-757	41.66332	-124.87165	
15695	upper slope	1082000	119500	-886	-894	41.66400	-124.84767	
15696	upper slope	1082000	121500	-880	-881	41.66468	-124.82370	
15697	upper slope	1082000	123500	-861	-866	41.66535	-124.79972	
15698	upper slope	1082000	125500	-865	-861	41.66602	-124.77574	
15699	upper slope	1082000	127500	-856	-857	41.66668	-124.75176	
15700	upper slope	1082000	129500	-839	-847	41.66733	-124.72779	
15701	upper slope	1082000	131500	-830	-830	41.66798	-124.70381	
15702	upper slope	1082000	133500	-804	-811	41.66863	-124.67983	
15703	upper slope	1082000	135500	-781	-779	41.66927	-124.65584	
15704	upper slope	1082000	137500	-745	-752	41.66990	-124.63186	
15705	upper slope	1082000	139500	-698	-706	41.67054	-124.60788	
15706	upper slope	1082000	141500	-639	-648	41.67116	-124.58390	
15707	upper slope	1082000	143500	-596	-583	41.67178	-124.55991	
15708	upper slope	1082000	145500	-510	-499	41.67240	-124.53593	
15709	upper slope	1082000	147500	-372	-417	41.67301	-124.51194	
15710	upper slope	1082000	149500	-265	-254	41.67361	-124.48795	
15711	shelf	1082000	151500	-182	-195	41.67421	-124.46397	
15712	shelf	1082000	153500	-139	-142	41.67481	-124.43998	
15713	shelf	1082000	155500	-123	-121	41.67540	-124.41599	
15714	shelf	1082000	157500	-102	-106	41.67599	-124.39200	
15715	shelf	1082000	159500	-88	-91	41.67657	-124.36801	
15716	shelf	1082000	161500	-78	-78	41.67714	-124.34402	
15717	shelf	1082000	163500	-67	-67	41.67771	-124.32003	
15718	shelf	1082000	165500	-58	-59	41.67828	-124.29604	
15719	shelf	1082000	167500	-54	-55	41.67884	-124.27204	
15720	shelf	1082000	169500	-46	-47	41.67940	-124.24805	
15721	shelf	1082000	171500	-44	-43	41.67995	-124.22406	
15722	shelf	1082000	173500	-40	-40	41.68049	-124.20006	
15723	shelf	1082000	175500	-26	-24	41.68103	-124.17607	
15724	shelf	1082000	177500	-2	-4	41.68157	-124.15207	
15647	lower slope	1084000	101500	-1446	-1471	41.67567	-125.06438	
15648	upper slope	1084000	103500	-1361	-1426	41.67639	-125.04040	
15649	upper slope	1084000	105500	-1172	-1095	41.67711	-125.01643	
15650	upper slope	1084000	107500	-982	-1016	41.67782	-124.99245	
15651	upper slope	1084000	109500	-975	-976	41.67853	-124.96848	
15652	upper slope	1084000	111500	-984	-985	41.67923	-124.94450	
15653	upper slope	1084000	113500	-949	-949	41.67992	-124.92052	
15654	upper slope	1084000	115500	-751	-749	41.68061	-124.89654	
15655	upper slope	1084000	117500	-796	-861	41.68130	-124.87256	
15656	upper slope	1084000	119500	-885	-887	41.68198	-124.84858	
15657	upper slope	1084000	121500	-877	-881	41.68266	-124.82459	
15658	upper slope	1084000	123500	-863	-863	41.68333	-124.80061	
15659	upper slope	1084000	125500	-867	-862	41.68400	-124.77663	
15660	upper slope	1084000	127500	-860	-856	41.68466	-124.75264	
15661	upper slope	1084000	129500	-836	-843	41.68531	-124.72866	
15662	upper slope	1084000	131500	-829	-821	41.68596	-124.70467	
15663	upper slope	1084000	133500	-793	-798	41.68661	-124.68068	
15664	upper slope	1084000	135500	-776	-767	41.68725	-124.65670	
15665	upper slope	1084000	137500	-723	-729	41.68789	-124.63271	
15666	upper slope	1084000	139500	-670	-689	41.68852	-124.60872	
15667	upper slope	1084000	141500	-612	-629	41.68914	-124.58473	
15668	upper slope	1084000	143500	-574	-566	41.68977	-124.56074	
15669	upper slope	1084000	145500	-498	-488	41.69038	-124.53674	
15670	upper slope	1084000	147500	-373	-423	41.69099	-124.51275	
15671	upper slope	1084000	149500	-265	-273	41.69160	-124.48876	
15672	shelf	1084000	151500	-172	-179	41.69220	-124.46477	
15673	shelf	1084000	153500	-142	-150	41.69280	-124.44077	
15674	shelf	1084000	155500	-127	-122	41.69339	-124.41678	
15675	shelf	1084000	157500	-104	-106	41.69397	-124.39278	
15676	shelf	1084000	159500	-90	-93	41.69455	-124.36878	
15677	shelf	1084000	161500	-81	-80	41.69513	-124.34478	
15678	shelf	1084000	163500	-68	-67	41.69570	-124.32079	
15679	shelf	1084000	165500	-60	-57	41.69627	-124.29679	
15680	shelf	1084000	167500	-53	-52	41.69683	-124.27279	
15681	shelf	1084000	169500	-43	-45	41.69738	-124.24879	
15682	shelf	1084000	171500	-43	-44	41.69794	-124.22479	
15683	shelf	1084000	173500	-36	-33	41.69848	-124.20079	
15684	shelf	1084000	175500	-26	-23	41.69902	-124.17678	
15685	shelf	1084000	177500	-9999	-2	41.69956	-124.15278	
15607	lower slope	1086000	99500	-1514	-1520	41.69292	-125.08933	
15608	lower slope	1086000	101500	-1497	-1497	41.69365	-125.06534	
15609	upper slope	1086000	103500	-1337	-1441	41.69437	-125.04136	
15610	upper slope	1086000	105500	-1120	-1040	41.69508	-125.01738	
15611	upper slope	1086000	107500	-929	-876	41.69580	-124.99340	
15612	upper slope	1086000	109500	-920	-914	41.69650	-124.96941	
15613	upper slope	1086000	111500	-967	-984	41.69720	-124.94543	
15614	upper slope	1086000	113500	-954	-985	41.69790	-124.92144	
15615	upper slope	1086000	115500	-749	-779	41.69859	-124.89746	
15616	upper slope	1086000	117500	-865	-883	41.69928	-124.87347	
15617	upper slope	1086000	119500	-886	-887	41.69996	-124.84948	
15618	upper slope	1086000	121500	-872	-880	41.70064	-124.82549	
15619	upper slope	1086000	123500	-864	-863	41.70131	-124.80150	
15620	upper slope	1086000	125500	-872	-868	41.70197	-124.77751	
15621	upper slope	1086000	127500	-864	-865	41.70264	-124.75352	
15622	upper slope	1086000	129500	-835	-844	41.70329	-124.72953	
15623	upper slope	1086000	131500	-823	-816	41.70394	-124.70554	
15624	upper slope	1086000	133500	-781	-787	41.70459	-124.68154	
15625	upper slope	1086000	135500	-761	-751	41.70523	-124.65755	
15626	upper slope	1086000	137500	-701	-711	41.70587	-124.63355	
15627	upper slope	1086000	139500	-649	-651	41.70650	-124.60956	
15628	upper slope	1086000	141500	-591	-606	41.70713	-124.58556	
15629	upper slope	1086000	143500	-552	-549	41.70775	-124.56156	
15630	upper slope	1086000	145500	-489	-483	41.70836	-124.53756	
15631	upper slope	1086000	147500	-377	-387	41.70898	-124.51356	
15632	upper slope	1086000	149500	-297	-331	41.70958	-124.48956	
15633	shelf	1086000	151500	-186	-187	41.71018	-124.46556	
15634	shelf	1086000	153500	-143	-148	41.71078	-124.44156	
15635	shelf	1086000	155500	-127	-122	41.71137	-124.41756	
15636	shelf	1086000	157500	-104	-106	41.71196	-124.39356	
15637	shelf	1086000	159500	-91	-95	41.71254	-124.36955	
15638	shelf	1086000	161500	-96	-84	41.71312	-124.34555	
15639	shelf	1086000	163500	-77	-65	41.71369	-124.32155	
15640	shelf	1086000	165500	-69	-51	41.71425	-124.29754	
15641	shelf	1086000	167500	-51	-43	41.71482	-124.27353	
15642	shelf	1086000	169500	-45	-38	41.71537	-124.24953	
15643	shelf	1086000	171500	-37	-36	41.71592	-124.22552	
15644	shelf	1086000	173500	-31	-29	41.71647	-124.20151	
15645	shelf	1086000	175500	-21	-10	41.71701	-124.17750	
15646	shelf	1086000	177500	-9999	-1	41.71755	-124.15349	
15568	lower slope	1088000	99500	-1528	-1566	41.71089	-125.09030	
15569	lower slope	1088000	101500	-1516	-1533	41.71162	-125.06631	
15570	upper slope	1088000	103500	-1326	-1403	41.71234	-125.04232	
15571	upper slope	1088000	105500	-1107	-1107	41.71306	-125.01833	
15572	upper slope	1088000	107500	-899	-914	41.71377	-124.99434	
15573	upper slope	1088000	109500	-908	-903	41.71448	-124.97035	
15574	upper slope	1088000	111500	-968	-960	41.71518	-124.94636	
15575	upper slope	1088000	113500	-932	-984	41.71588	-124.92237	
15576	upper slope	1088000	115500	-810	-800	41.71657	-124.89838	
15577	upper slope	1088000	117500	-882	-894	41.71726	-124.87438	
15578	upper slope	1088000	119500	-893	-892	41.71794	-124.85039	
15579	upper slope	1088000	121500	-869	-880	41.71862	-124.82639	
15580	upper slope	1088000	123500	-867	-868	41.71929	-124.80240	
15581	upper slope	1088000	125500	-871	-869	41.71995	-124.77840	
15582	upper slope	1088000	127500	-866	-868	41.72062	-124.75440	
15583	upper slope	1088000	129500	-831	-845	41.72127	-124.73040	
15584	upper slope	1088000	131500	-819	-819	41.72192	-124.70640	
15585	upper slope	1088000	133500	-775	-778	41.72257	-124.68240	
15586	upper slope	1088000	135500	-749	-734	41.72321	-124.65840	
15587	upper slope	1088000	137500	-688	-691	41.72385	-124.63440	
15588	upper slope	1088000	139500	-631	-644	41.72448	-124.61040	
15589	upper slope	1088000	141500	-597	-590	41.72511	-124.58639	
15590	upper slope	1088000	143500	-545	-543	41.72573	-124.56239	
15591	upper slope	1088000	145500	-484	-480	41.72635	-124.53838	
15592	upper slope	1088000	147500	-372	-440	41.72696	-124.51438	
15593	upper slope	1088000	149500	-315	-316	41.72757	-124.49037	
15594	upper slope	1088000	151500	-174	-185	41.72817	-124.46636	
15595	shelf	1088000	153500	-153	-148	41.72877	-124.44236	
15596	shelf	1088000	155500	-124	-124	41.72936	-124.41835	
15597	shelf	1088000	157500	-107	-109	41.72994	-124.39434	
15598	shelf	1088000	159500	-90	-109	41.73053	-124.37033	
15599	shelf	1088000	161500	-82	-85	41.73110	-124.34632	
15600	shelf	1088000	163500	-65	-58	41.73167	-124.32231	
15601	shelf	1088000	165500	-58	-42	41.73224	-124.29829	
15602	shelf	1088000	167500	-45	-30	41.73280	-124.27428	
15603	shelf	1088000	169500	-35	-24	41.73336	-124.25027	
15604	shelf	1088000	171500	-26	-17	41.73391	-124.22625	
15605	shelf	1088000	173500	-23	-5	41.73446	-124.20224	
15606	shelf	1088000	175500	-10	0	41.73500	-124.17822	
15532	lower slope	1090000	101500	-1521	-1572	41.72959	-125.06728	
15533	upper slope	1090000	103500	-1314	-1389	41.73032	-125.04328	
15534	upper slope	1090000	105500	-1177	-1210	41.73103	-125.01929	
15535	upper slope	1090000	107500	-953	-934	41.73175	-124.99529	
15536	upper slope	1090000	109500	-970	-919	41.73245	-124.97129	
15537	upper slope	1090000	111500	-1030	-1025	41.73316	-124.94730	
15538	upper slope	1090000	113500	-951	-1006	41.73385	-124.92330	
15539	upper slope	1090000	115500	-879	-828	41.73455	-124.89930	
15540	upper slope	1090000	117500	-942	-937	41.73523	-124.87530	
15541	upper slope	1090000	119500	-904	-914	41.73592	-124.85130	
15542	upper slope	1090000	121500	-885	-879	41.73659	-124.82729	
15543	upper slope	1090000	123500	-874	-870	41.73727	-124.80329	
15544	upper slope	1090000	125500	-875	-868	41.73793	-124.77929	
15545	upper slope	1090000	127500	-860	-864	41.73860	-124.75528	
15546	upper slope	1090000	129500	-834	-841	41.73925	-124.73128	
15547	upper slope	1090000	131500	-803	-808	41.73991	-124.70727	
15548	upper slope	1090000	133500	-757	-765	41.74055	-124.68326	
15549	upper slope	1090000	135500	-734	-727	41.74119	-124.65926	
15550	upper slope	1090000	137500	-666	-676	41.74183	-124.63525	
15551	upper slope	1090000	139500	-618	-632	41.74246	-124.61124	
15552	upper slope	1090000	141500	-586	-592	41.74309	-124.58723	
15553	upper slope	1090000	143500	-542	-544	41.74371	-124.56322	
15554	upper slope	1090000	145500	-486	-490	41.74433	-124.53920	
15555	upper slope	1090000	147500	-400	-439	41.74494	-124.51519	
15556	upper slope	1090000	149500	-304	-345	41.74555	-124.49118	
15557	shelf	1090000	151500	-172	-182	41.74615	-124.46716	
15558	shelf	1090000	153500	-149	-146	41.74675	-124.44315	
15559	shelf	1090000	155500	-126	-122	41.74734	-124.41913	
15560	shelf	1090000	157500	-106	-110	41.74793	-124.39512	
15561	shelf	1090000	159500	-93	-105	41.74851	-124.37110	
15562	shelf	1090000	161500	-80	-75	41.74909	-124.34708	
15563	shelf	1090000	163500	-57	-48	41.74966	-124.32307	
